"mdl_url","title_en","year","eps","title_zh","genres","tags"
"/733265-immortal-samsara-part-2","Immortal Samsara: Part 2",2022,21,"沉香重华","Romance, Wuxia, Drama, Fantasy","Xianxia, Star Crossed Lovers, Sword-fight, Adapted From A Novel, Martial Arts, Historical, Adventure, Action, Reincarnated Lovers, Cold Man/Warm Woman"
"/69073-love-me-like-a-child","My Fated Boy",2021,29,"我的邻居长不大","Comedy, Romance, Life","Older Woman/Younger Man, Cohabitation, Clingy Male Lead, Fluffy, Male Chases Female First, Strong Female Lead, First Love, Healthy Mains’ Relationship, Childhood Crush, Marketing"
"/18756-ruyis-royal-love-in-the-palace","Ruyi's Royal Love in the Palace",2018,87,"如懿传","Historical, Romance, Drama, Melodrama","Harem, Concubine, Qing Dynasty, Multiple Marriages, Female Rivalry, Palace Setting, Death Of An Empress, King Male Lead, Royal Rules And Etiquette, Regret"
"/54889-mr-perfect-and-miss-almost","Perfect and Casual",2020,24,"完美先生和差不多小姐","Comedy, Romance, Drama","Calm Male Lead, Cohabitation, Multiple Couples, Steamy Kiss, Cold Man/Warm Woman, Nice Male Lead, Contract Relationship, Student-Teacher Relationship, Gullible Female Lead, Grandpa-Grandson Relationship"
"/32804-my-girlfriend-is-an-alien","My Girlfriend Is an Alien",2019,28,"外星女生柴小七","Comedy, Romance, Fantasy","Cold Man/Warm Woman, Interspecies Romance, Love Triangle, Love/Hate Relationship, Overbearing CEO, Calm Male Lead, Amnesia, Rich Male Lead, Hidden Identity, Eccentric Female Lead"
"/688445-fei-hu-wai-zhuan","Side Story of Fox Volant",2022,40,"飞狐外传","Wuxia, Drama","Web Series, Adapted From A Novel, Martial Arts, Historical, Adventure, Action"
"/61135-don-t-think-of-interrupting-my-studies","Don't Disturb My Study",2021,24,"别想打扰我学习","Comedy, Romance, Life, Youth","Coming Of Age, Healthy Mains’ Relationship, No Kisses, Long Distance Relationship, Trauma, High School, Strong Female Lead, Multiple Couples, Slow Burn Romance, Adapted From A Novel"
"/24644-a-love-so-beautiful","A Love So Beautiful",2017,23,"致我们单纯的小美好","Comedy, Romance, Life, Youth","Female Chases Male First, Cold Man/Warm Woman, High School, Misunderstanding, Clingy Female Lead, First Love, Love Triangle, Sismance, Airhead Female Lead, High School To Working Life"
"/65743-alien-girl-chai-xiao-qi-2","My Girlfriend Is an Alien Season 2",2022,30,"外星女生柴小七2","Comedy, Romance, Sci-Fi, Fantasy","Interspecies Romance, Time Travel, Female Chases Male First, Alien Female Lead, Workplace Romance, Workplace Setting, Office Setting, Rival Groups, Restaurateur Supporting Character, Rich Male Lead"
"/15031-love-o2o","Love O2O",2016,30,"微微一笑很倾城","Business, Comedy, Romance, Drama","Online Gaming, Gaming, Nice Male Lead, First Love, Smart Female Lead, Male Chases Female First, Calm Female Lead, Game World, Instant Attraction, Hardworking Male Lead"
"/51651-i-don-t-want-to-be-friends-with-you","I Don't Want to Be Friends With You",2020,24,"我才不要和你做朋友呢","Comedy, Romance, Youth, Fantasy","Mother-Daughter Relationship, Time Travel, Friendship, Web Series, Slice Of Life, Student Female Lead, School Setting, Teenager Female Lead, Healthy Mains’ Relationship, Enemies To Friends"
"/684207-delicious-romance","Delicious Romance",2021,20,"爱很美味","Romance, Life, Drama","Second Chance, Cohabitation, Quarantine, Blind Date, Multiple Couples, Workplace Setting, Best Friends' Relationship, Female Centered Plot, Gay Supporting Character, Divorced Female Lead"
"/30581-the-lost-tomb-3","Reunion: The Sound of the Providence",2020,32,"重啟之極海聽雷","Adventure, Mystery, Horror, Fantasy","Smart Male Lead, Survival, Illness, Teamwork, Tomb Raiding, Bromance, Adapted From A Novel, Treasure Hunting, Slight Comedy, Workplace Abuse"
"/36671-a-little-reunion","A Little Reunion",2019,49,"小欢喜","Life, Youth, Drama","Multiple Mains, School Problems, Transfer Student, Multiple Couples, High School, Coming Of Age, Student Female Lead, Student Male Lead, School Setting, Ex-spouse Relationship"
"/688487-be-reborn","Be Reborn",2022,26,"重生之门","Thriller, Mystery, Crime","High-Tech Crime, Investigation, Detective Male Lead, Suspense, Genius Male Lead, Stolen Artifacts, Thief Supporting Character, Detective Supporting Character, Criminal Supporting Character, Cold Male Lead"
"/61891-jun-jiu-ling","Jun Jiu Ling",2021,40,"君九龄","Historical, Mystery, Romance, Drama","Hidden Identity, Revenge, Strong Female Lead, Smart Female Lead, Reverse-Harem, Investigation, Scheme, Adapted From A Web Novel, Doctor Female Lead, Obsessive Male Lead"
"/733007-the-evil-face","A Familiar Stranger",2022,18,"虚颜","Historical, Romance, Supernatural","Identity Swap, Short Length Series, Hidden Identity, Steamy Kiss, Painter Female Lead, Arranged Marriage, Blackmail, General Male Lead, Web Series, Love Triangle"
"/31998-novoland-pearl-eclipse","Novoland: Pearl Eclipse",2021,48,"斛珠夫人","Romance, Wuxia, Fantasy","Adapted From A Novel, Novoland, Hidden Identity, Xuanhuan, Strong Female Lead, Cross-Dressing, Multiple Couples, Fantasy World, Zheng Dynasty, Female Lead Action Scenes"
"/58945-jin-xin-si-yu","The Sword and the Brocade",2021,45,"锦心似玉","Historical, Mystery, Romance, Drama","Arranged Marriage, Older Man/Younger Woman, Embroidery, Slow Burn Romance, Smart Female Lead, Harem, Adapted From A Novel, Strong Female Lead, Cold Male Lead, Ming Dynasty"
"/49953-my-love-enlighten-me","My Love, Enlighten Me",2020,24,"暖暖请多指教","Comedy, Romance, Life","Male Chases Female First, Perseverance, Cold Man/Warm Woman, Steamy Kiss, Cohabitation, Love/Hate Relationship, Hyperthymesia, Height Difference, Cold Male Lead, Friendship"
"/21684-good-bye-my-princess","Good Bye, My Princess",2019,52,"东宫","Romance, Wuxia, Drama, Political","First Love, Heartbreak, Power Struggle, Tearjerker, Revenge, War, Adapted From A Novel, Star Crossed Lovers, Mean Male Lead, Naive Female Lead"
"/26760-the-legends","The Legends",2019,56,"招摇","Romance, Wuxia, Fantasy","Badass Female Lead, Revenge, Xianxia, Death, Reincarnation, Unrequited Love, Strong Female Lead, Female Lead Action Scenes, Strong Male Lead, Sismance"
"/29866-young-blood","Young Blood",2019,42,"大宋少年志","Mystery, Comedy, Wuxia, Fantasy","Strong Female Lead, Smart Male Lead, Character Development, Love/Hate Relationship, Friendship, Martial Arts, Political, Smart Female Lead, Sword-fight, Bromance"
"/49431-ice-hockey-girl","My Unicorn Girl",2020,24,"穿盔甲的少女","Comedy, Romance, Youth, Sports","Cross-Dressing, Ice Hockey, Hidden Identity, Male Chases Female First, Winter Sport, Prosopagnosia, University, Calm Male Lead, Slow Burn Romance, Love/Hate Relationship"
"/36109-ancient-detective","Ancient Detective",2020,24,"侠探简不知","Mystery, Comedy, Romance, Wuxia","Smart Male Lead, Murder, Amnesia, Bromance, Hidden Identity, Sword-fight, Strong Female Lead, Death, Web Series, Investigation"
"/30757-detective-l","Detective L",2019,24,"绅探","Thriller, Historical, Mystery, Comedy","Crime Solving Duo, Chinese Republican Era, Investigation, Suspense, Murder, Shanghai French Concession, Orphan Female Lead, Eccentric Male Lead, Sherlock And Watson, Attempted Assault"
"/53735-we-started-dating-from-marriage","Begin Again",2020,35,"从结婚开始恋爱","Business, Comedy, Romance","Strong Female Lead, Caring Male Lead, Multiple Couples, Female Chases Male First, Marriage Of Convenience, Sismance, Nice Male Lead, Contract Relationship, Childhood Connection, Second Chance"
"/30561-gank-your-heart","Gank Your Heart",2019,35,"陪你到世界之巅","Romance, Youth, Drama, Sports","Competition, Teamwork, Bromance, Hardworking Female Lead, Ex-girlfriend Comes Back, Hardworking Male Lead, Multiple Couples, Tsundere, Strong Female Lead, Cold Man/Warm Woman"
"/29548-s-c-i","S.C.I",2018,24,"S.C.I.谜案集","Thriller, Mystery, Psychological","Censored Adaptation Of Same-sex Original Work, Adapted From A Novel, Psychology, Smart Male Lead, Bromance, Investigation, Suspense, Love/Hate Relationship, Cohabitation, Childhood Friends' Relationship"
"/19464-princess-agents","Princess Agents",2017,67,"特工皇妃楚乔传","Romance, Wuxia, Drama, Political","Sassy Female Lead, Power Struggle, Reverse-Harem, Revenge, Amnesia, Master-Servant Relationship, Female Lead Action Scenes, Adapted From A Novel, Strong Female Lead, War"
"/58585-together","With You",2020,20,"在一起","Drama, Medical","COVID-19, Anthology, Multiple Mains, Quarantine, Coronavirus, Epidemic, Based On True Story"
"/22170-fights-break-sphere","Fights Break Sphere",2018,45,"斗破苍穹","Romance, Wuxia, Fantasy","Fantasy World, Xuanhuan, Martial Arts School, Badass Male Lead, Strong Male Lead, Rich Female Lead, Calm Female Lead, Snake, Adapted From A Novel, Childhood Friends' Relationship"
"/52317-intense-love","Intense Love",2020,24,"韫色过浓","Comedy, Romance, Life","Arranged Marriage, Arranged Relationship, Calm Male Lead, Nice Male Lead, Steamy Kiss, Multiple Couples, Female Chases Male First, Cohabitation, Actress Female Lead, Famous Lead/Common Lead"
"/79563-bu-hui-lian-ai-de-wo-men","Why Women Love",2022,24,"不会恋爱的我们","Business, Comedy, Romance","Older Woman/Younger Man, Dating App, Multiple Couples, Company President (CEO) Female Lead, Age Gap [Drama Life], Age Gap [Real Life], Healthy Mains’ Relationship, Fluffy, Steamy Kiss, Boss-Employee Relationship"
"/78279-horror-stories-of-tang-dynasty","Strange Tales of Tang Dynasty",2022,36,"唐朝诡事录","Thriller, Mystery, Horror, Wuxia","Detective Fiction, Detective Male Lead, Historical Fiction, Investigation, Supernatural, Fantasy, Friendship, Suspense, Strong Male Lead, Tang Dynasty"
"/26226-the-eternal-love-2","The Eternal Love Season 2",2018,30,"双世宠妃II","Romance, Wuxia, Drama, Fantasy","Time Travel, Different Timelines, Male Chases Female First, Amnesia, Steamy Kiss, Martial Arts, Sweet Male Lead, Sassy Female Lead, Nice Male Lead, Character Development"
"/35191-ping-pong","Ping Pong Life",2021,44,"荣耀乒乓","Youth, Drama, Sports","Table Tennis, Bromance, Friendship, Shy Male Lead, Competition, Slight Romance, Web Series, Coming Of Age, Olympics, Teammates' Relationship"
"/33795-wait-my-youth","Wait, My Youth",2019,24,"等等啊我的青春","Romance, Life, Youth","First Love, High School To Working Life, Love Triangle, Coming Of Age, Life Lesson, Jealousy, School Setting, Cheerful Female Lead, Chasing A Dream, Friends To Lovers"
"/15663-ode-to-joy","Ode to Joy",2016,42,"欢乐颂","Romance, Life, Youth","Sismance, Multiple Mains, Multiple Couples, Hardworking Female Lead, Childish Female Lead, Smart Female Lead, Rich Female Lead, Adapted From A Novel, Student Female Lead, Apartment Setting"
"/73403-summer-again","Summer Again",2021,24,"薄荷之夏","Romance, Youth, Drama","Meet Again, Adapted From A Manhua, Friends To Lovers, First Love, Smart Male Lead, Unusual Friendship, No Kisses, Flashback To Past, Past Life, Slight Romance"
"/61977-zhui-xu","My Heroic Husband",2021,36,"赘婿","Historical, Comedy, Romance, Drama","Nice Female Lead, Smart Male Lead, Gender Role Reversal, Adapted From A Novel, Family Conflict, Marriage Of Convenience, Business Rivalry, Political, Eccentric Male Lead, Contract Relationship"
"/42107-the-young-lady-of-the-general-s-house","General's Lady",2020,30,"将军家的小娘子","Historical, Comedy, Romance, Political","Arranged Marriage, Steamy Kiss, Political Intrigue, Love At First Sight, Smart Male Lead, Cold Man/Warm Woman, Female Chases Male First, Tsundere, Character Development, Spoiled Female Lead"
"/52173-the-fires-of-cooking-hua-xiao-chu","Chef Hua",2020,36,"人间烟火花小厨","Food, Historical, Comedy, Romance","Cooking, Nice Male Lead, Independent Female Lead, Bodyguard Male Lead, Healthy Mains’ Relationship, Sisters' Relationship, Strong Male Lead, Strong Female Lead, Marriage, Adapted From A Novel"
"/37221-nothing-but-thirty","Nothing But Thirty",2020,43,"三十而已","Business, Romance, Life, Drama","Smart Female Lead, Multiple Mains, Infidelity, Strong Female Lead, Multiple Couples, Marriage, Female Centered Plot, Bad/Wrong Tag, Sismance, Friendship"
"/29686-sand-sea","Tomb of the Sea",2018,52,"沙海","Action, Adventure, Mystery, Supernatural","Tomb Raiding, Adapted From A Novel, Strong Male Lead, Smart Male Lead, Bromance, Survival, Slight Comedy, Slight Romance, Conspiracy, Female Chases Male First"
"/28695-the-lost-tomb-2","The Lost Tomb 2",2019,40,"盗墓笔记2","Action, Adventure, Mystery, Supernatural","Bromance, Nice Male Lead, Adapted From A Novel, Tomb Raiding, Treasure Hunting, Teamwork, Strong Male Lead, Monsters, Betrayal, Smart Male Lead"
"/62355-couple-of-mirrors","Couple of Mirrors",2021,12,"双镜","Thriller, Historical, Mystery, Drama","Censored Adaptation Of Same-sex Original Work, Chinese Republican Era, Opposites Attract, Sismance, Murder, Revenge, Extramarital Affair, Cold Female Lead, Infidelity, Soldier"
"/55281-the-rebel","The Rebel",2021,43,"叛逆者","Thriller, Historical, Crime, War","Chinese Republican Era, Adapted From A Novel, Revolution, Slight Romance, Intelligence Officer Male Lead, Chinese Communist Party, Kuomintang (KMT), Chinese Civil War, Historical Fiction, Second Sino-Japanese War"
"/20582-ode-to-joy-2","Ode to Joy Season 2",2017,55,"欢乐颂2","Romance, Life, Youth","Multiple Mains, Sismance, Multiple Couples, Adapted From A Novel, Apartment Setting, Housemates' Relationship, Female Centered Plot, Hardship, Living Alone, Family Conflict"
"/65847-ji-zhi-de-shang-ban-chang","Be Yourself",2021,24,"机智的上半场","Comedy, Romance, Life, Youth","Sismance, Strong Female Lead, Love/Hate Relationship, Rich Female Lead, Character Development, Student Female Lead, Dormitory Setting, School Setting, Roommates' Relationship, Female Centered Plot"
"/24058-the-brightest-star-in-the-sky","The Brightest Star in the Sky",2019,44,"夜空中最闪亮的星","Music, Comedy, Romance, Life","Entertainment Industry, Love/Hate Relationship, Strong Female Lead, Famous Lead/Common Lead, Boss-Employee Relationship, Male Chases Female First, First Love, Sassy Female Lead, Brother-Sister Relationship, Music Industry"
"/55993-qing-qing-zi-jin","Qing Qing Zi Jin",2020,40,"青青子衿","Historical, Comedy, Romance, Youth","Smart Male Lead, Hidden Identity, Martial Arts, Poor Male Lead, Scholar Male Lead, Strong Male Lead, Poetry, Strong Female Lead, Friendship, Tang Dynasty"
"/68431-wu-fa-lian-ai-de-li-zhi-pai","The Rational Life",2021,35,"理智派生活","Business, Romance, Drama","Older Woman/Younger Man, Male Chases Female First, Healthy Mains’ Relationship, Nice Male Lead, Slow Burn Romance, Independent Female Lead, Slow Burn Story, Smart Female Lead, Mother-Daughter Relationship, Family Pressure"
"/59017-luo-yang","Luoyang",2021,39,"风起洛阳","Thriller, Historical, Mystery","Conspiracy, Wrongfully Accused, Corruption, Investigation, Strong Male Lead, Emperor Wu Zetian, Revenge, Adapted From A Novel, Wu Zhou Dynasty, Slight Romance"
"/33645-a-little-thing-called-first-love","A Little Thing Called First Love",2019,36,"初恋那件小事","Comedy, Romance, Youth, Drama","Character Development, Smart Male Lead, Friendship, High School To College, Makeover, First Love, Love Triangle, Sismance, Secondary Couple, Coming Of Age"
"/20534-the-advisors-alliance","The Advisors Alliance",2017,42,"大军师司马懿之军师联盟","Historical, Romance, Political","Smart Male Lead, Royalty, Harem, Historical Fiction, Political Intrigue, Three Kingdoms, Love Triangle"
"/27397-handsome-siblings","Handsome Siblings",2020,44,"绝代双骄","Comedy, Romance, Wuxia","Playful Male Lead, Adapted From A Novel, Separation At Birth, Revenge, Martial Arts, Enemies To Friends, Smart Male Lead, Love Triangle, Brothers' Relationship, Nice Male Lead"
"/34415-in-a-class-of-her-own","In a Class of Her Own",2020,36,"漂亮书生","Historical, Comedy, Romance, Youth","Calm Male Lead, Cross-Dressing, Smart Male Lead, Hidden Identity, Friendship, Smart Female Lead, Poor Female Lead, Reverse-Harem, Rich Male Lead, Bromance"
"/58697-miss-crow-with-mr-lizard","Miss Crow with Mr. Lizard",2021,36,"乌鸦小姐与蜥蜴先生","Business, Comedy, Romance, Fantasy","Optimistic Female Lead, Car Accident, Older Man/Younger Woman, Orphan Female Lead, Attempted Sexual Assault, Childhood Acquaintance, Boss-Employee Relationship, Lack Of Confidence, Misfortune, Heart Surgery"
"/24131-the-first-half-of-my-life","The First Half of My Life",2017,42,"我的前半生","Romance, Life, Drama, Family","Partners' Relationship, Bickering Mains' Relationship, Workplace Setting, Housewife Female Lead, Stubborn Female Lead, Remarriage, Family Conflict, Workplace Romance, Secondary Couple, Hardworking Male Lead"
"/61923-once-we-get-married","Once We Get Married",2021,24,"只是结婚的关系","Comedy, Romance, Drama","Contract Relationship, Rich Man/Poor Woman, Strong Female Lead, Rich Male Lead, Love Triangle, Unrequited Love, Overbearing CEO, Steamy Kiss, Marriage Of Convenience, Smart Female Lead"
"/34655-miss-s","Miss S",2020,34,"旗袍美探","Historical, Mystery, Romance","Detective Female Lead, Chinese Republican Era, Investigation, Non-MDL Remake, Detective Fiction, Detective Male Lead, Serial Killings, Historical Fiction, Slight Comedy, Strong Female Lead"
"/51973-wo-jiu-shi-zhe-ban-nu-zi","A Girl Like Me",2021,40,"我就是这般女子","Action, Historical, Comedy, Romance","Strong Female Lead, Precognition, Straightforward Female Lead, Nice Male Lead, Sassy Female Lead, Adapted From A Novel, Reverse-Harem, Multiple Couples, Power Struggle, Smart Male Lead"
"/38587-the-way-of-favours","The Blooms at Ruyi Pavilion",2020,40,"如意芳霏","Historical, Mystery, Romance, Life","Rich Male Lead, Love Triangle, First Love, Investigation, Smart Male Lead, Marriage, Murder, Corruption, Prince Male Lead, Selfish Female Lead"
"/39519-if-you-re-well-it-s-a-fine-day","Sunshine of My Life",2021,45,"若你安好便是晴天","Business, Romance, Life, Drama","Male Chases Female First, Travel Abroad, Father-Son Relationship, Rivalry, Slow Burn Romance, Steamy Kiss, Studied Abroad, Fashion Industry, Chinese Fashion, Nice Female Lead"
"/22656-heavenly-sword-and-dragon-saber","Heavenly Sword and Dragon Slaying Sabre",2019,50,"倚天屠龙记","Romance, Wuxia","Sword-fight, Enemies To Lovers, Strong Female Lead, Condor Trilogy, Yuan Dynasty, Harem, Adapted From A Novel, Taoism, Jianghu, Strong Male Lead"
"/13061-the-disguiser","The Disguiser",2015,48,"伪装者","Action, Historical, Crime, Drama","Skilled Killer, Secret, Power Struggle, Family Relationship, Chinese Republican Era, Hidden Identity, Espionage, Double-cross, Brother-Sister Relationship, Conspiracy"
